124,112,512,701,four
128,108,512,681,four
125,106,514,685,four
125,107,510,751,four
125,108,516,728,four
125,107,508,772,four
128,110,512,681,four
124,108,515,699,four
125,108,531,710,four
123,107,552,730,four
125,106,560,739,four
123,108,566,752,four
122,106,558,744,four
122,107,559,747,four
123,106,562,742,four
125,110,571,752,four
120,106,580,763,four
124,106,585,769,four
123,108,600,788,four
126,108,600,781,four
123,109,600,788,four
121,106,598,796,four
122,107,596,782,four
124,108,590,789,four
123,109,586,766,four
117,108,576,756,four
121,107,569,747,four
122,110,567,759,four
122,109,562,743,four
121,109,563,743,four
120,107,557,746,four
124,109,556,737,four
118,105,548,730,four
119,109,542,729,four
120,109,540,717,four
122,108,532,714,four
129,108,526,712,four
118,106,520,692,four
121,109,519,704,four
120,107,512,688,four
119,108,512,730,four
117,106,508,770,four
120,108,503,776,four
118,107,499,758,four
120,109,492,757,four
118,108,488,742,four
119,107,485,748,four
118,110,489,749,four
117,106,491,752,four
117,108,504,759,four
116,104,505,765,four
119,108,514,683,four
116,106,514,688,four
120,107,517,695,four
118,107,512,713,four
120,108,505,763,four
116,107,501,766,four
117,105,502,769,four
112,109,507,768,four
117,106,500,768,four
116,107,499,759,four
117,106,423,682,four
109,118,389,657,four
98,128,423,678,four
141,112,416,666,four
125,111,410,661,four
171,123,418,666,four
118,107,441,679,four
114,107,418,675,four
120,105,424,673,four
187,117,425,679,four
118,106,446,693,four
119,109,441,700,four
120,85,441,688,four
117,115,440,689,four
121,86,445,704,four
114,92,440,692,four
113,84,447,697,four
120,107,442,700,four
119,116,446,720,four
119,103,442,692,four
118,96,450,697,four
128,116,443,698,four
117,109,440,687,four
106,109,366,700,four
116,108,444,713,four
106,106,446,708,four
128,94,446,704,four
115,104,490,718,four
109,105,476,731,four
116,109,476,737,four
115,105,478,739,four
113,117,486,745,four
116,107,512,719,four
110,125,512,694,four
136,102,515,700,four
130,132,502,751,four
164,108,513,695,four
116,104,533,709,four
123,129,522,704,four
113,105,518,705,four
118,120,505,740,four
116,107,520,706,four
116,104,528,710,four
151,107,551,735,four
114,104,571,739,four
115,104,560,739,four
119,105,576,737,four
116,109,562,739,four
9,106,550,745,four
117,109,541,736,four
112,108,549,734,four
122,106,553,720,four
105,82,546,713,four
118,104,534,720,four
113,97,560,717,four
118,106,531,710,four
121,111,428,699,four
70,126,539,728,four
116,106,549,736,four
115,102,564,744,four
109,110,541,721,four
114,100,532,716,four
115,119,544,718,four
112,98,551,732,four
141,97,564,743,four
116,96,546,729,four
149,87,542,726,four
104,110,533,715,four
112,117,538,724,four
104,102,465,716,four
120,106,537,718,four
101,93,542,711,four
113,128,518,722,four
128,104,509,752,four
52,109,507,761,four
123,105,540,730,four
116,116,504,751,four
111,94,493,755,four
141,114,460,731,four
106,98,505,757,four
116,104,484,747,four
110,96,484,734,four
112,85,486,742,four
114,116,498,748,four
107,104,490,742,four
141,112,465,725,four
98,111,478,736,four
112,106,476,734,four
117,167,472,732,four
141,106,472,728,four
106,111,470,730,four
113,107,465,725,four
118,109,473,729,four
120,107,475,743,four
116,109,485,743,four
131,99,493,754,four
106,107,507,758,four
116,130,492,745,four
115,118,499,751,four
112,100,512,726,four
116,110,485,762,four
112,112,512,714,four
107,106,520,709,four
115,113,525,724,four
102,66,520,707,four
92,106,519,719,four
114,97,517,717,four
99,105,517,720,four
143,105,475,737,four
115,104,538,715,four
115,106,534,739,four
86,106,564,740,four
124,105,627,774,four
88,105,541,729,four
135,103,432,698,four
115,103,533,716,four
122,82,539,719,four
118,99,534,718,four
134,100,532,719,four
117,105,540,717,four
116,107,540,714,four
122,107,619,766,four
116,108,529,708,four
136,110,538,717,four
112,108,540,717,four
114,104,641,722,four
115,125,526,721,four
115,102,532,707,four
111,112,541,713,four
130,130,533,713,four
107,108,534,721,four
132,87,525,721,four
113,104,519,709,four
115,100,524,715,four
111,105,517,708,four
120,101,482,719,four
114,104,512,708,four
135,107,505,742,four
114,105,509,772,four
133,106,504,730,four
54,96,509,740,four
50,109,506,763,four
100,102,398,709,four
116,129,481,739,four
115,79,507,748,four
118,111,375,736,four
115,94,502,762,four
121,113,497,754,four
112,107,520,716,four
80,117,500,734,four
144,118,522,718,four
119,113,516,710,four
119,122,512,720,four
144,98,501,753,four
126,87,488,743,four
106,109,493,759,four
123,114,486,753,four
132,134,476,746,four
115,116,523,705,four
88,120,500,763,four
128,110,496,754,four
103,128,512,718,four
64,109,493,746,four
114,104,468,745,four
109,117,508,773,four
128,97,544,711,four
124,117,516,701,four
114,106,525,708,four
124,109,457,705,four
118,103,520,697,four
118,105,501,740,four
118,99,516,692,four
116,118,529,730,four
116,100,518,736,four
118,100,503,771,four
144,99,504,755,four
118,105,488,730,four
128,108,523,726,four
104,117,498,758,four
113,223,487,763,four
117,104,454,740,four
105,107,503,767,four
122,119,503,762,four
117,163,512,699,four
118,104,530,707,four
124,93,539,717,four
129,97,533,712,four
122,109,539,732,four
117,105,568,748,four
120,101,570,750,four
115,94,565,755,four
109,116,571,748,four
145,99,559,750,four
108,107,642,745,four
122,82,576,750,four
108,107,561,741,four
115,109,556,737,four
100,107,551,738,four
116,108,544,726,four
101,99,552,731,four
0,106,544,722,four
117,51,553,729,four
116,105,574,755,four
114,103,573,746,four
128,118,546,733,four
116,106,542,745,four
119,114,557,753,four
120,18,566,755,four
117,101,568,751,four
120,110,552,730,four
114,136,554,733,four
115,78,550,735,four
115,117,533,734,four
115,115,557,741,four
27,120,536,713,four
116,101,530,705,four
115,10,518,704,four
109,108,521,704,four
116,104,516,693,four
115,104,503,753,four
102,113,548,713,four
123,97,612,747,four
117,106,540,710,four
115,97,517,700,four
119,103,524,709,four
118,108,524,702,four
120,116,533,710,four
117,111,515,705,four
130,110,445,717,four
120,110,542,731,four
192,106,554,724,four
116,106,533,722,four
113,108,570,751,four
118,189,554,748,four
121,104,555,733,four
116,145,547,733,four
116,94,541,731,four
101,115,537,717,four
111,112,536,704,four
114,105,554,732,four
118,110,528,696,four
116,109,554,716,four
126,90,514,692,four
117,99,522,697,four
121,102,522,714,four
115,108,550,726,four
117,105,491,732,four
118,105,533,715,four
123,105,535,726,four
117,160,522,720,four
122,112,539,721,four
116,94,560,716,four
143,107,510,759,four
116,102,535,732,four
117,105,520,701,four
115,124,498,747,four
93,105,534,717,four
115,105,521,718,four
109,123,500,742,four
83,107,507,768,four
84,108,505,755,four
109,109,423,725,four
119,113,493,760,four
102,106,599,756,four
117,106,501,744,four
123,113,509,763,four
101,105,386,687,four
140,128,531,705,four
102,109,521,698,four
